especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito
Bovino,Agrovet 5.000.000 - frasco-ampola 7.8 g,Pó para Suspensão Injetável,g,Frasco-ampola de 7.8 g,False,Antibacteriano,IM Profunda,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Equino,Agrovet PLUS - frasco-ampola 50 mL,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Antiobótico,IM Profunda,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Bovino,Agrovet PLUS - frasco-ampola 50 mL,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM Profunda,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Equino,Albendazol - Agebendazol 15%,Suspensão Oral,mL,Frasco de 1000 mL,False,Endoparasiticida,Oral,"CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1000 mL"" x Bovino=""Frasco"")"
Bovino,Albendazol - Agebendazol 15%,Suspensão Oral,%,Frasco,False,Endoparasiticida,Oral,"CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 1000 mL"" x Bovino=""Frasco"")"
Equino,"Albendazol - Ricobendazole 13,6% Chemitec",Solução Injetável,mL,Frasco de 100 mL,False,Endoparasiticida,SC,"CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Bovino,"Albendazol - Ricobendazole 13,6% Chemitec",Solução Injetável,%,Frasco,False,Endoparasiticida,SC,"CROSS_ESPECIE(unidade: Equino=""mL"" x Bovino=""%"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Equino,Alcance - lata aerossol 400 mL,Aerossol,mL,Lata de 400 mL,False,Inseticida,Ambiental,"CROSS_ESPECIE(apresentacao: Equino=""Lata de 400 mL"" x Bovino=""Lata aerossol de 400 mL"") | CROSS_ESPECIE(classificacao: Equino=""Inseticida"" x Bovino=""Ectoparasiticida"")"
Bovino,Alcance - lata aerossol 400 mL,Aerossol,mL,Lata aerossol de 400 mL,False,Ectoparasiticida,Ambiental,"CROSS_ESPECIE(apresentacao: Equino=""Lata de 400 mL"" x Bovino=""Lata aerossol de 400 mL"") | CROSS_ESPECIE(classificacao: Equino=""Inseticida"" x Bovino=""Ectoparasiticida"")"
Equino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico,IM,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Equino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico,IM,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Equino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico,IV,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Bovino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico e Expectorante,IM,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Bovino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico e Expectorante,SC,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Bovino,Aliv V - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Mucolítico e Expectorante,IV,"CROSS_ESPECIE(classificacao: Equino=""Mucolítico"" x Bovino=""Mucolítico e Expectorante"")"
Equino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antiobótico,IV,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Equino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antiobótico,IM,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Equino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antiobótico,Intra-articular,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Bovino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antibacteriano,Intra-articular,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Bovino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Bovino,Amicacina - frasco-ampola 2 mL,Solução Injetável,mL,Frasco-ampola de 2 mL,False,Antibacteriano,IV,"CROSS_ESPECIE(classificacao: Equino=""Antiobótico"" x Bovino=""Antibacteriano"")"
Equino,AminoBiox® - frasco 1 L,Solução Oral,L,Frasco de 1 L,False,Suplemento Aminoácido,Oral,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Aminoácido"" x Bovino=""Suplemento Aminoácido Vitamínico"")"
Bovino,AminoBiox® - frasco 1 L,Solução Oral,L,Frasco de 1 L,False,Suplemento Aminoácido Vitamínico,Oral,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Aminoácido"" x Bovino=""Suplemento Aminoácido Vitamínico"")"
Equino,AminoBiox® - frasco 5 L,Solução Oral,L,Frasco de 5 L,False,Suplemento Aminoácido,Oral,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Aminoácido"" x Bovino=""Suplemento Aminoácido Vitamínico"")"
Bovino,AminoBiox® - frasco 5 L,Solução Oral,L,Frasco de 5 L,False,Suplemento Aminoácido Vitamínico,Oral,"CROSS_ESPECIE(classificacao: Equino=""Suplemento Aminoácido"" x Bovino=""Suplemento Aminoácido Vitamínico"")"
Equino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Agemoxi,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa de 8 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa de 8 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa de 8 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Amoclox S,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 8 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Amox J.A,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Bactrosina,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clamoxyl,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Clavacillin,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Bovino,Amoxicilina - Gentamox,Suspensão Injetável,mL,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco-ampola"")"
Equino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa de 10 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa de 10 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa de 10 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Mastite Clínica VL®,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa de 3 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa de 3 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa de 3 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Synulox LC,Suspensão Intramamária,g,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 3 g"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa de 10 mL,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa de 10 mL,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Equino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa de 10 mL,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Bovino,Amoxicilina - Vaseclox Mastite Aguda,Suspensão Intramamária,mL,Seringa,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 mL"" x Bovino=""Seringa"")"
Equino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido de 50 mg,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Equino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido de 50 mg,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Equino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido de 50 mg,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Bovino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Bovino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Bovino,Amoxicilina + Clavulanato de Potássio - comprimido,Comprimido,mg,Comprimido,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Comprimido de 50 mg"" x Bovino=""Comprimido"")"
Equino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco de 15 mL,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Equino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco de 15 mL,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Equino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco de 15 mL,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Bovino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Bovino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Bovino,Amoxicilina + Clavulanato de Potássio - suspensão oral,Suspensão Oral,mL,Frasco,False,Antibacteriano,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Frasco de 15 mL"" x Bovino=""Frasco"")"
Equino,Ampicilina - Agroplus®,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Equino,Ampicilina - Agroplus®,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Bovino,Ampicilina - Agroplus®,Solução Injetável,mL,Frasco,False,Antibacteriano,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Bovino,Ampicilina - Agroplus®,Solução Injetável,mL,Frasco,False,Antibacteriano,IM,"CROSS_ESPECIE(formaFarmaceutica: Equino=""Suspensão Injetável"" x Bovino=""Solução Injetável"") | CROSS_ESPECIE(apresentacao: Equino=""Frasco de 100 mL"" x Bovino=""Frasco"")"
Equino,Ampicilina - Forticilina ‘S’ Injetável,Pó para Solução Injetável,g,Frasco-ampola de 2 g,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 2 g"" x Bovino=""Frasco-ampola"")"
Equino,Ampicilina - Forticilina ‘S’ Injetável,Pó para Solução Injetável,g,Frasco-ampola de 2 g,False,Antibacteriano,IV,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 2 g"" x Bovino=""Frasco-ampola"")"
Bovino,Ampicilina - Forticilina ‘S’ Injetável,Pó para Solução Injetável,g,Frasco-ampola,False,Antibacteriano,IV,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 2 g"" x Bovino=""Frasco-ampola"")"
Bovino,Ampicilina - Forticilina ‘S’ Injetável,Pó para Solução Injetável,g,Frasco-ampola,False,Antibacteriano,IM,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 2 g"" x Bovino=""Frasco-ampola"")"
Equino,Ampicilina - Intramast,Suspensão Intramamária,g,Seringa de 10 g,False,Antibacteriano,Intramamária,"CROSS_ESPECIE(apresentacao: Equino=""Seringa de 10 g"" x Bovino=""Seringa"")"
